id:ID(Document),name,dateCreated,fileFormat,additionalType,description,checksum,originalFileName
Administrative Council__Agendas__Administrative Council_Agendas_2006-11-20,Administrative Council_Agendas_2006-11-20.docx,2006-11-20,DOCX,Agendas,Agendas document for Administrative Council dated 2006-11-20.,02ea6efbd17ba2f78b5cac711b4fbc6f8a52e9d0b92634d9dcf9c467ab099640,Administrative_Council_agenda_2006_11_20.docx
Administrative Council__Agendas__Administrative Council_Agendas_2017-03-20,Administrative Council_Agendas_2017-03-20.docx,2017-03-20,DOCX,Agendas,Agendas document for Administrative Council dated 2017-03-20.,88a68def58eb47bc6655cfad87cbc366f3c1d4fb8f2b5fbfb2610ade9fa61008,Administrative_Council_agenda_2017_03_20.docx
Administrative Council__Agendas__Administrative Council_Agendas_2007-10-15,Administrative Council_Agendas_2007-10-15.docx,2007-10-15,DOCX,Agendas,Agendas document for Administrative Council dated 2007-10-15.,da31df908fd6b2f1b209f8cd51b1da2d01236e9c01521ae3d3dc2e76de9f969d,Administrative_Council_agenda_2007_10_15.docx
Administrative Council__Agendas__Administrative Council_Agendas_2012-02-20,Administrative Council_Agendas_2012-02-20.docx,2012-02-20,DOCX,Agendas,Agendas document for Administrative Council dated 2012-02-20.,6f5476d10f066e3cf0d26bd1e2b50cd90f2287c41cb461c8bcd9f17966f5d94f,Administrative_Council_agenda_2012_02_20.docx
Administrative Council__Agendas__Administrative Council_Agendas_2005-06-20,Administrative Council_Agendas_2005-06-20.docx,2005-06-20,DOCX,Agendas,Agendas document for Administrative Council dated 2005-06-20.,2aed63851b736577d6e9df9ec7fcf399d6b4e7fcc62f6d81f90378beb77bb406,Administrative_Council_agenda_2005_06_20.docx
Administrative Council__Agendas__Administrative Council_Agendas_2012-06-18,Administrative Council_Agendas_2012-06-18.docx,2012-06-18,DOCX,Agendas,Agendas document for Administrative Council dated 2012-06-18.,32ce199e5167db26fd173e0bfd2762f0e86446a53fad53c0168720618e17df76,Administrative_Council_agenda_2012_06_18.docx
Administrative Council__Agendas__Administrative Council_Agendas_2019-02-18,Administrative Council_Agendas_2019-02-18.docx,2019-02-18,DOCX,Agendas,Agendas document for Administrative Council dated 2019-02-18.,38cfa760a14ac34ffd807850fb114abbefff3384beafeed19451f0d4fd55d9a1,Administrative_Council_agenda_2019_02_18.docx
Administrative Council__Agendas__Administrative Council_Agendas_2008-02-18,Administrative Council_Agendas_2008-02-18.docx,2008-02-18,DOCX,Agendas,Agendas document for Administrative Council dated 2008-02-18.,f7a071969cbc40f3a9a7a1afc5eee1bbdf31984da43ab1fa9535cae16a429bfb,Administrative_Council_agenda_2008_02_18.docx
Administrative Council__Agendas__Administrative Council_Agendas_2008-07-21,Administrative Council_Agendas_2008-07-21.docx,2008-07-21,DOCX,Agendas,Agendas document for Administrative Council dated 2008-07-21.,8af037a20c1ca8e04e7315aa74ebce82023a84ac094481ed268e939017808e62,Administrative_Council_agenda_2008_07_21.docx
Administrative Council__Agendas__Administrative Council_Agendas_2010-08-16,Administrative Council_Agendas_2010-08-16.docx,2010-08-16,DOCX,Agendas,Agendas document for Administrative Council dated 2010-08-16.,aa42ade8ab5a85aefbaedf2ea47e706f709598822fc31ccf9bde472d45dbfa09,Administrative_Council_agenda_2010_08_16.docx
Administrative Council__Agendas__Administrative Council_Agendas_2009-08-17,Administrative Council_Agendas_2009-08-17.docx,2009-08-17,DOCX,Agendas,Agendas document for Administrative Council dated 2009-08-17.,f455e9e762a7a33034bc8545de7c5dc02d7ca6dc862fe4b4903b75e978278897,Administrative_Council_agenda_2009_08_17.docx
Administrative Council__Agendas__Administrative Council_Agendas_2013-08-19,Administrative Council_Agendas_2013-08-19.docx,2013-08-19,DOCX,Agendas,Agendas document for Administrative Council dated 2013-08-19.,fabdf3e11f4b868f84a03883a8aa0d56832822a0b1f8a741df4b708e7bdcdadb,Administrative_Council_agenda_2013_08_19.docx
Administrative Council__Agendas__Administrative Council_Agendas_2010-04-19,Administrative Council_Agendas_2010-04-19.docx,2010-04-19,DOCX,Agendas,Agendas document for Administrative Council dated 2010-04-19.,2ad63b8f54629da4d1358e8f21d23a2198ddbdeadd922b24bf6d0fd7c9e3a994,Administrative_Council_agenda_2010_04_19.docx
Administrative Council__Agendas__Administrative Council_Agendas_2006-03-20,Administrative Council_Agendas_2006-03-20.docx,2006-03-20,DOCX,Agendas,Agendas document for Administrative Council dated 2006-03-20.,0dab17c6551a31ad93613b9de4ba69fc88a9498aa229239fe0fa520c47169ef3,Administrative_Council_agenda_2006_03_20.docx
Administrative Council__Agendas__Administrative Council_Agendas_2006-06-19,Administrative Council_Agendas_2006-06-19.docx,2006-06-19,DOCX,Agendas,Agendas document for Administrative Council dated 2006-06-19.,e2ed1bc007c46227bba7dcd366deb9d0bbc095b5776512dbf0574e9f7cc9810a,Administrative_Council_agenda_2006_06_19.docx
Administrative Council__Agendas__Administrative Council_Agendas_2015-08-17,Administrative Council_Agendas_2015-08-17.docx,2015-08-17,DOCX,Agendas,Agendas document for Administrative Council dated 2015-08-17.,a9c94013bd12cfd2ad6e8b60745f8f5cb55c7c75947d9fc8d2eee634a61727d9,Administrative_Council_agenda_2015_08_17.docx
Administrative Council__Agendas__Administrative Council_Agendas_2012-12-17,Administrative Council_Agendas_2012-12-17.docx,2012-12-17,DOCX,Agendas,Agendas document for Administrative Council dated 2012-12-17.,84f9ab432aaa2fb38cb1b6830d4dc5e12d46da54e4c7cadc8def3d4e4b483488,Administrative_Council_agenda_2012_12_17.docx
Administrative Council__Agendas__Administrative Council_Agendas_2015-05-18,Administrative Council_Agendas_2015-05-18.docx,2015-05-18,DOCX,Agendas,Agendas document for Administrative Council dated 2015-05-18.,b791adff4d13cfe9cca74c9e9a67da4158d97a7ef6aeabce7ad47b1bb6af17c4,Administrative_Council_agenda_2015_05_18.docx
Administrative Council__Agendas__Administrative Council_Agendas_2011-06-20,Administrative Council_Agendas_2011-06-20.docx,2011-06-20,DOCX,Agendas,Agendas document for Administrative Council dated 2011-06-20.,16067fc5afb3a8963e11e084a6f5744424e240e4823b04844b412c127cf117ff,Administrative_Council_agenda_2011_06_20.docx
Administrative Council__Agendas__Administrative Council_Agendas_2007-11-19,Administrative Council_Agendas_2007-11-19.docx,2007-11-19,DOCX,Agendas,Agendas document for Administrative Council dated 2007-11-19.,82a044cdb4dd66226bc941f8a488b94dfa90525b78b19bfd07ed83c8a672cbf3,Administrative_Council_agenda_2007_11_19.docx
Administrative Council__Agendas__Administrative Council_Agendas_2007-05-21,Administrative Council_Agendas_2007-05-21.docx,2007-05-21,DOCX,Agendas,Agendas document for Administrative Council dated 2007-05-21.,76afa99e512e729faf1fd0d1bfbca6bfc51afd8be5a87251e94de7171656b7a1,Administrative_Council_minutes_2007_05_21.docx
Administrative Council__Agendas__Administrative Council_Agendas_2009-05-18,Administrative Council_Agendas_2009-05-18.docx,2009-05-18,DOCX,Agendas,Agendas document for Administrative Council dated 2009-05-18.,1aa8f4e3fa41bb2d0efb688043343fda1f45e40bdbd49403300a9be413260ee7,Administrative_Council_agenda_2009_05_18.docx
Administrative Council__Agendas__Administrative Council_Agendas_2013-11-18,Administrative Council_Agendas_2013-11-18.docx,2013-11-18,DOCX,Agendas,Agendas document for Administrative Council dated 2013-11-18.,e8117c378f91653bdf41f92ed8aab67a5866d31451218df0106c4d71a5ce13e8,Administrative_Council_agenda_2013_11_18.docx
Administrative Council__Agendas__Administrative Council_Agendas_2015-11-16,Administrative Council_Agendas_2015-11-16.docx,2015-11-16,DOCX,Agendas,Agendas document for Administrative Council dated 2015-11-16.,18042da780a94d7c7fca6e7e9c2d17616be9755ee24331c96e66ecd4faae0e37,Administrative_Council_agenda_2015_11_16.docx
Administrative Council__Agendas__Administrative Council_Agendas_2015-09-21,Administrative Council_Agendas_2015-09-21.docx,2015-09-21,DOCX,Agendas,Agendas document for Administrative Council dated 2015-09-21.,035ecd341f530ef3c643ec208d1e9b7a832a4724b0d86820f31db36cdcb5b97b,Administrative_Council_agenda_2015_09_21.docx
Administrative Council__Agendas__Administrative Council_Agendas_2014-12-15,Administrative Council_Agendas_2014-12-15.docx,2014-12-15,DOCX,Agendas,Agendas document for Administrative Council dated 2014-12-15.,55aaf62081a05d77afdaeb04360a59a0b495d9049d45eb7fef070e5b75bab2ee,Administrative_Council_agenda_2014_12_15.docx
Administrative Council__Agendas__Administrative Council_Agendas_2005-12-19,Administrative Council_Agendas_2005-12-19.docx,2005-12-19,DOCX,Agendas,Agendas document for Administrative Council dated 2005-12-19.,9fb012cb854bb213f0a77c5beadf61c12b9580c6f9b7631f2df8291e6c8038cd,Administrative_Council_agenda_2005_12_19.docx
Administrative Council__Agendas__Administrative Council_Agendas_2010-09-20,Administrative Council_Agendas_2010-09-20.docx,2010-09-20,DOCX,Agendas,Agendas document for Administrative Council dated 2010-09-20.,61adc3154971ecc3a0c110bcb55e812bfba378f18a376ca1edd5ae457b6ce415,Administrative_Council_agenda_2010_09_20.docx
Administrative Council__Agendas__Administrative Council_Agendas_2009-11-16,Administrative Council_Agendas_2009-11-16.docx,2009-11-16,DOCX,Agendas,Agendas document for Administrative Council dated 2009-11-16.,5094839777c23000ca1527d06772d50f2da91481c554a94b2e2136269b7f54bc,Administrative_Council_agenda_2009_11_16.docx
Administrative Council__Agendas__Administrative Council_Agendas_2017-03-21,Administrative Council_Agendas_2017-03-21.docx,2017-03-21,DOCX,Agendas,Agendas document for Administrative Council dated 2017-03-21.,f3ff7d47645afe0d96e41be1638054e15a826e9ed5c6c5616012a73b81fc1a03,Administrative_Council_agenda_2017_03_21.docx
Administrative Council__Agendas__Administrative Council_Agendas_2009-09-21,Administrative Council_Agendas_2009-09-21.docx,2009-09-21,DOCX,Agendas,Agendas document for Administrative Council dated 2009-09-21.,130d3f265003a0aa5a2489d5590e6a136e9457b7d493cda02e57e31504526a5c,Administrative_Council_agenda_2009_09_21.docx
Exhibitions Committee__Minutes__Exhibitions Committee_Minutes_2014-06-10,Exhibitions Committee_Minutes_2014-06-10.docx,2014-06-10,DOCX,Minutes,Minutes document for Exhibitions Committee dated 2014-06-10.,99cd1eae1080706e8f2adc57f88c6f5a0d20d78d033961347f25602abd7aeb5c,exhibitions_comm_minutes_2014_06_10.docx
Exhibitions Committee__Minutes__Exhibitions Committee_Minutes_2014-02-12,Exhibitions Committee_Minutes_2014-02-12.docx,2014-02-12,DOCX,Minutes,Minutes document for Exhibitions Committee dated 2014-02-12.,82f4cdaadf49c48e14d23bb057b0fb18b574d4ee23aab767fdfd37bdc743136d,exhibitions_comm_minutes_2014_02_12.docx
Exhibitions Committee__Minutes__Exhibitions Committee_Minutes_2015-08-11,Exhibitions Committee_Minutes_2015-08-11.docx,2015-08-11,DOCX,Minutes,Minutes document for Exhibitions Committee dated 2015-08-11.,15ce3a1dcf65fd9b5e08deda10cd6d332d81fb1c9c8fe48c5251f4d91fabb08b,exhibitions_comm_minutes_2015_08_11.docx
Exhibitions Committee__Minutes__Exhibitions Committee_Minutes_2013-11-13,Exhibitions Committee_Minutes_2013-11-13.docx,2013-11-13,DOCX,Minutes,Minutes document for Exhibitions Committee dated 2013-11-13.,c3df2848c4d0dc04589eb94b06c96de91445c33509ca9dbc3e636cefc6326871,exhibitions_comm_minutes_2013_11_13.docx
Exhibitions Committee__Minutes__Exhibitions Committee_Minutes_2014-03-12,Exhibitions Committee_Minutes_2014-03-12.docx,2014-03-12,DOCX,Minutes,Minutes document for Exhibitions Committee dated 2014-03-12.,9030faa2854cbb8bf15b5eb46963ad27191cb3b803b54a232783437087ec3fdb,exhibitions_comm_minutes_2014_03_12.docx
Exhibitions Committee__Minutes__Exhibitions Committee_Minutes_2015-06-09,Exhibitions Committee_Minutes_2015-06-09.docx,2015-06-09,DOCX,Minutes,Minutes document for Exhibitions Committee dated 2015-06-09.,ac770e5357b32412a3f63353c135a3c8bb5c9b4c197ae7dbeceaf789a18a16e5,exhibitions_comm_minutes_2015_06_09.docx
Exhibitions Committee__Minutes__Exhibitions Committee_Minutes_2014-08-12,Exhibitions Committee_Minutes_2014-08-12.docx,2014-08-12,DOCX,Minutes,Minutes document for Exhibitions Committee dated 2014-08-12.,61b88475c10e5bf8df5a36d22e0a86a70efed997708606a10f2c4a674ee08466,exhibitions_comm_minutes_2014_08_12.docx
Exhibitions Committee__Minutes__Exhibitions Committee_Minutes_2014-11-12,Exhibitions Committee_Minutes_2014-11-12.docx,2014-11-12,DOCX,Minutes,Minutes document for Exhibitions Committee dated 2014-11-12.,248ac4b1f4ab956a66748988f417e818ed10e7480ced4f73938393ee323dcf5d,exhibitions_comm_minutes_2014_11_12.docx
Exhibitions Committee__Minutes__Exhibitions Committee_Minutes_2015-04-14,Exhibitions Committee_Minutes_2015-04-14.docx,2015-04-14,DOCX,Minutes,Minutes document for Exhibitions Committee dated 2015-04-14.,c33128c8c217d6ae96cbb26abec4d8ecf11629941ff936e4dc824e3409417b1c,exhibitions_comm_minutes_2015_04_14.docx
Exhibitions Committee__Minutes__Exhibitions Committee_Minutes_2015-03-10,Exhibitions Committee_Minutes_2015-03-10.docx,2015-03-10,DOCX,Minutes,Minutes document for Exhibitions Committee dated 2015-03-10.,080cb50e43f3335b1efdd82e009973c76286f6db0ff3a2f81c6b44b44209a3ff,exhibitions_comm_minutes_2015_03_10.docx
Exhibitions Committee__Minutes__Exhibitions Committee_Minutes_2013-03-09,Exhibitions Committee_Minutes_2013-03-09.docx,2013-03-09,DOCX,Minutes,Minutes document for Exhibitions Committee dated 2013-03-09.,e48f34e4dce2fd918d273ef31f56cea3a1a514ed28b90940cc26566982cc7da9,exhibitions_comm_minutes_2013_03_09.docx
Exhibitions Committee__Minutes__Exhibitions Committee_Minutes_2013-08-14,Exhibitions Committee_Minutes_2013-08-14.docx,2013-08-14,DOCX,Minutes,Minutes document for Exhibitions Committee dated 2013-08-14.,4c4c7ff8d406f791e6fa87759d8d87bcfbc31b990e180190506f9036cde1aa6d,exhibitions_comm_minutes_2013_08_14.docx
Exhibitions Committee__Minutes__Exhibitions Committee_Minutes_2015-12-10,Exhibitions Committee_Minutes_2015-12-10.docx,2015-12-10,DOCX,Minutes,Minutes document for Exhibitions Committee dated 2015-12-10.,2c1f2fa86ce11167962561026ff16713699ab83c5fb1efc898531ecf0ad3e40b,exhibitions_comm_minutes_2015_12_10.docx
Exhibitions Committee__Minutes__Exhibitions Committee_Minutes_2015-02-10,Exhibitions Committee_Minutes_2015-02-10.docx,2015-02-10,DOCX,Minutes,Minutes document for Exhibitions Committee dated 2015-02-10.,8738b72d53bf28ecdf79c38c9341dc50b7a00d7764cb580f0c3f454851dc66b7,exhibitions_comm_minutes_2015_02_10.docx
Exhibitions Committee__Minutes__Exhibitions Committee_Minutes_2014-09-10,Exhibitions Committee_Minutes_2014-09-10.docx,2014-09-10,DOCX,Minutes,Minutes document for Exhibitions Committee dated 2014-09-10.,7bd6cb90dde4ebde75143315ac110a0bef01f1cd9eff51f5372c9f9bd4c964d2,exhibitions_comm_minutes_2014_09_10.docx
Exhibitions Committee__Minutes__Exhibitions Committee_Minutes_2012-08-14,Exhibitions Committee_Minutes_2012-08-14.docx,2012-08-14,DOCX,Minutes,Minutes document for Exhibitions Committee dated 2012-08-14.,98e916dce7b697d4bc05bc0c002be7a00210854046a9b620e45dbdcb0282d127,exhibitions_comm_minutes_2012_08_14.docx
Exhibitions Committee__Minutes__Exhibitions Committee_Minutes_2013-10-10,Exhibitions Committee_Minutes_2013-10-10.docx,2013-10-10,DOCX,Minutes,Minutes document for Exhibitions Committee dated 2013-10-10.,6ad0b5fdf20a61b575d1fc974334dd0b968ea8edd6e7930b8995ad67903ca6fe,exhibitions_comm_minutes_2013_10_10.docx
Exhibitions Committee__Minutes__Exhibitions Committee_Minutes_2013-05-08,Exhibitions Committee_Minutes_2013-05-08.docx,2013-05-08,DOCX,Minutes,Minutes document for Exhibitions Committee dated 2013-05-08.,71a14d9a6bd46d5dafd234fcdca000fb55aa90e24c9297126d021df13c904c88,exhibitions_comm_minutes_2013_05_08.docx
Exhibitions Committee__Minutes__Exhibitions Committee_Minutes_2014-04-14,Exhibitions Committee_Minutes_2014-04-14.docx,2014-04-14,DOCX,Minutes,Minutes document for Exhibitions Committee dated 2014-04-14.,5c1109975ded054f794e73e48aa7b1e5c6d97aecb9cfd9fd805b5c022786d9b7,exhibitions_comm_minutes_2014_04_14.docx
Library Committee of Academic and Civil Service Professionals (LCP)__Related Documents__L-CAP_update_02-2019,L-CAP_update_02-2019.pdf,unknown,PDF,Related Documents,Related Documents document for Library Committee of Academic and Civil Service Professionals (LCP).,ca820838081bb8e88982d5111e44611667503e5b956ebeb62a69ed549891596c,L-CAP_update_02-2019.pdf
Library Committee of Academic and Civil Service Professionals (LCP)__Related Documents__newsletter_6.16.16,newsletter_6.16.16.pdf,unknown,PDF,Related Documents,Related Documents document for Library Committee of Academic and Civil Service Professionals (LCP).,30065e12b1f9c719c9720ddb709ef69d42e54a8399179711a72a016c6c0a23d9,newsletter_6.16.16.pdf
Library Committee of Academic and Civil Service Professionals (LCP)__Related Documents__October2021LibraryAPandCS-PUpdate,October2021LibraryAPandCS-PUpdate.pdf,unknown,PDF,Related Documents,Related Documents document for Library Committee of Academic and Civil Service Professionals (LCP).,4442fb8a8550d265166357e763ecb6acd23cfa93bd7108313554b75c84f2c4e8,October2021LibraryAPandCS-PUpdate.pdf
Library Committee of Academic and Civil Service Professionals (LCP)__Related Documents__2017-SeptOct-CAPItOff,2017-SeptOct-CAPItOff.docx,unknown,DOCX,Related Documents,Related Documents document for Library Committee of Academic and Civil Service Professionals (LCP).,8599aa601960a9a6a82f9096f1db2ce8a80d559a7002bf15c314346f230f896e,2017-SeptOct-CAPItOff.docx
